taxon_oid	Domain	Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID 	Genome Size   * assembled	Gene Count   * assembled
2713896873	Bacteria	Permanent Draft	Genome sequencing of Novel Amoeba-resistant bacteria	Coxiellaceae bacterium HT99	Middle Tennessee State University	2713896873	3616642	3264
2597490181	Bacteria	Finished	Basilea psittacipulmonis DSM 24701 Genome sequencing	Basilea psittacipulmonis DSM 24701	Geneva University Hospitals	2597490181	1959069	1705
651324084	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Parasutterella excrementihominis YIT 11859	Washington University in St. Louis	651324084	2831860	2810
2721755565	Bacteria	Finished	Brachyspira hyodysenteriae ATCC 27164 Genome sequencing	Brachyspira hyodysenteriae B-78	University of Minnesota	2721755565	3074045	2747
2524614664	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Lysobacter defluvii DSM 18482	DOE Joint Genome Institute (JGI)	2524614664	2727647	2599
2734482291	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Breoghania corrubedonensis DSM 23382	DOE Joint Genome Institute (JGI)	2734482291	5331589	4746
2595698241	Bacteria	Permanent Draft	The Hungate 1000. A catalogue of reference genomes from the rumen microbiome.	Ruminobacter amylophilus DSM 1361	DOE Joint Genome Institute (JGI)	2595698241	2815061	2371
641228500	Bacteria	Finished	Thermotogales	Petrotoga mobilis SJ95	DOE Joint Genome Institute (JGI)	641228500	2169548	2012
2667527396	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase III (KMG-III): the genomes of soil and plant-associated and newly described type strains"	Dongia mobilis CGMCC 1.7660	DOE Joint Genome Institute (JGI)	2667527396	4189767	3887
649633090	Bacteria	Finished	"CSP_787681, Stalked bacteria"	Rhodomicrobium vannielii ATCC 17100	DOE Joint Genome Institute (JGI)	649633090	4014469	3739
2651869649	Bacteria	Finished	Comparative analyses of Legionella species to identify genetic features of strains causing Legionnaires' disease	Tatlockia micdadei ATCC33218	"Institut Pasteur, Paris, France"	2651869649	3310028	3012
2565956547	Bacteria	Finished	Candidatus Profftella armatura	Candidatus Profftella armatura	RIKEN	2565956547	464857	409
2751185721	Bacteria	Finished	Acidihalobacter ferrooxidans V8 Genome sequencing	Acidihalobacter ferrooxidans V8	Curtin University	2751185721	3448835	3293
648028026	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	"Ferrimonas balearica PAT, DSM 9799"	DOE Joint Genome Institute (JGI)	648028026	4279159	3947
2710724172	Bacteria	Permanent Draft	Understanding novel pathways for energy and carbon use in bacterial symbionts of gutless marine worms	Candidatus Thiosymbion algarvensis Type A ELBA JGI 014 (contamination screened)	DOE Joint Genome Institute (JGI)	2710724172	369724	348
2731957693	Bacteria	Permanent Draft	Mitsuaria chitosanitabida NBRC 102408	Mitsuaria chitosanitabida NBRC 102408	National Institute of Technology and Evaluation	2731957693	5818160	5124
2724679730	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Lutimaribacter litoralis DSM 29506	DOE Joint Genome Institute (JGI)	2724679730	4112158	4097
2721755701	Bacteria	Finished	Pelobacter genome sequencing to understand the genetic mechanism of acetylene fermentation and metabolic diversity of the Pelobacter genus.	Pelobacter acetylenicus DSM 3246	U.S. Geological Survey	2721755701	3206049	3082
643348507	Bacteria	Finished	Multiple Anaeromyxobacter	Anaeromyxobacter dehalogenans 2CP-1	DOE Joint Genome Institute (JGI)	643348507	5029329	4540
2757320853	Bacteria	Finished	Genome sequencing of Candidatus Tachikawaea gelatinosa UwTKB	Candidatus Tachikawaea gelatinosa UwTKB	National Institute for Basic Biology	2757320853	708439	672
2744054775	Bacteria	Permanent Draft	Piscirickettsiaceae bacterium NZ-RLO genome sequencing	Piscirickettsiaceae bacterium NZ-RLO	Ministry for Primary Industries	2744054775	2980486	3037
2540341148	Bacteria	Finished	Candidatus Moranella endobia PCVAL	Candidatus Moranella endobia PCVAL	University of Valencia	2540341148	538203	457
646564528	Bacteria	Finished	"CSP_788492, Haloalkaliphilic sulfate-, thiosulfate- and sulfur-reducing bacteria"	Desulfurivibrio alkaliphilus AHT2	DOE Joint Genome Institute (JGI)	646564528	3097763	2732
2522572188	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Salinarimonas rosea DSM 21201	DOE Joint Genome Institute (JGI)	2522572188	5245321	4952
2636415858	Bacteria	Finished	Shigella boydii strain:ATCC 9210 genome sequencing	Shigella boydii ATCC 9210	Korea Research Institute of Bioscience and Biotechnology	2636415858	4574246	4972
2597490373	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase III (KMG-III): the genomes of soil and plant-associated and newly described type strains"	Frateuria terrea CGMCC 1.7053	DOE Joint Genome Institute (JGI)	2597490373	3838145	3547
2693429867	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Maritimibacter alkaliphilus DSM 100037	DOE Joint Genome Institute (JGI)	2693429867	4513870	4470
2615840717	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Pseudovibrio ascidiaceicola DSM 16392	DOE Joint Genome Institute (JGI)	2615840717	5845495	5381
644736375	Bacteria	Finished	"CSP_787681, Stalked bacteria"	Hirschia baltica ATCC 49814	DOE Joint Genome Institute (JGI)	644736375	3540114	3266
2687453173	Bacteria	Finished	Endozoicomonas montiporae CL-33	Endozoicomonas montiporae CL-33	Academia Sinica	2687453173	5430256	5106
2657245413	Bacteria	Finished	Arsenophonus symbiont of Lipoptena fortisetosa CB	Arsenophonus symbiont of Lipoptena fortisetosa CB	Yale Center for Genome Analysis	2657245413	836724	676
2571042003	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Stenoxybacter acetivorans DSM 19021	DOE Joint Genome Institute (JGI)	2571042003	2609584	2502
2597489864	Bacteria	Permanent Draft	Congregibacter litoralis KT71	Congregibacter litoralis KT71	"J. Craig Venter Institute (JCVI), Max Planck Institute"	2597489864	4351117	3981
2558860259	Bacteria	Finished	Chania multitudinisentens RB-25	Chania multitudinisentens RB-25	University of Malaya	2558860259	5485588	4925
2556921007	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Microvirgula aerodenitrificans DSM 15089	DOE Joint Genome Institute (JGI)	2556921007	4039307	3824
640753037	Bacteria	Finished	Nitratiruptor sp. SB155-2	Nitratiruptor sp. SB155-2	Japan Agency for Marine-Earth Science and Technology	640753037	1877931	1912
2675903423	Bacteria	Finished	Sphingobium baderi DE-13 genome sequencing and assembly	Sphingobium baderi DE-13	Nanjing Agricultural University	2675903423	4583422	4576
2636415821	Bacteria	Finished	Serratia fonticola strain:DSM 4576 genome sequencing	Serratia fonticola DSM 4576	University of Malaya	2636415821	6000511	5546
2724679462	Bacteria	Permanent Draft	Burkholderia arationis LMG 29324 genome sequencing and assembly	Burkholderia arationis LMG 29324	Ghent University	2724679462	9283131	8874
2619619046	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Shimia haliotis DSM 28453	DOE Joint Genome Institute (JGI)	2619619046	3995969	3953
2630968578	Bacteria	Finished	Gynuella sunshinyii YC6258	Gynuella sunshinyii YC6258	Gyeongsang National University	2630968578	6475959	5423
2731639258	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Donghicola tyrosinivorans DSM 100212	DOE Joint Genome Institute (JGI)	2731639258	4687719	4537
2540341079	Bacteria	Finished	Mycoplasma agalactiae 5632	Mycoplasma agalactiae 5632	CEA Genoscope	2540341079	1006702	861
2627853766	Bacteria	Finished	Collimonas arenae Cal35 Genome sequence	Collimonas arenae Cal35	"University of California, Davis"	2627853766	5644972	5093
2516143004	Bacteria	Permanent Draft	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	"Desulfonatronum lacustre Z-7951, DSM 10312"	DOE Joint Genome Institute (JGI)	2516143004	3761451	3460
2619619113	Bacteria	Finished	Acholeplasma brassicae 0502	Acholeplasma brassicae 0502	Max Planck Institute	2619619113	1877792	1760
2687453399	Bacteria	Finished	Defluviimonas alba genome sequencing and assembly	Defluviimonas alba cai42	Peking University	2687453399	4987611	5101
2636415938	Bacteria	Permanent Draft	Noviherbaspirillum autotrophicum TSA66 Genome sequencing	Noviherbaspirillum autotrophicum TSA66	Hokkaido University	2636415938	5384605	5125
2597490347	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Rugamonas rubra ATCC 43154	DOE Joint Genome Institute (JGI)	2597490347	6830503	5928
2756170279	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase IV (KMG-IV): sequencing the most valuable type-strain genomes for metagenomic binning, comparative biology and taxonomic classification"	Sinimarinibacterium flocculans DSM 104150	DOE Joint Genome Institute (JGI)	2756170279	4401070	4084
2627853728	Bacteria	Finished	Magnetospira sp. QH-2	Magnetospira sp. QH-2	CEA Genoscope	2627853728	4052370	3862
2524614643	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Zooshikella ganghwensis DSM 15267	DOE Joint Genome Institute (JGI)	2524614643	5798664	5387
2502957028	Bacteria	Finished	Sulfur reducing delta proteobacteria	Desulfatibacillum alkenivorans AK-01 (Desulfatibacillum alkenivorans AK-01)	DOE Joint Genome Institute (JGI)	2502957028	6517073	5320
2503754016	Bacteria	Finished	LSP2007.41	Desulfovibrio africanus Walvis Bay (October 2010 draft)	DOE Joint Genome Institute (JGI)	2503754016	4189402	3850
2519899688	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Leeia oryzae DSM 17879	DOE Joint Genome Institute (JGI)	2519899688	3785435	3525
2514752030	Bacteria	Permanent Draft	Escherichia hermannii NBRC 105704	Atlantibacter hermannii NBRC 105704	National Institute of Technology and Evaluation	2514752030	4495280	4229
2576861681	Bacteria	Permanent Draft	Candidatus Xenolissoclinum pacificiensis L6	Candidatus Xenolissoclinum pacificiensis L6	University of Utah	2576861681	1039565	986
2754412940	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase IV (KMG-IV): sequencing the most valuable type-strain genomes for metagenomic binning, comparative biology and taxonomic classification"	Sphaerotilus hippei DSM 566	DOE Joint Genome Institute (JGI)	2754412940	4429270	4031
2510065086	Bacteria	Finished	Sequencing the genome of Thermotogales strain mesG1.Ag.4.2 (Mesotoga prima MesG1AG4.2) a member of the putative mesotoga lineage.	Mesotoga prima MesG1AG4.2	DOE Joint Genome Institute (JGI)	2510065086	2975953	2736
646311905	Bacteria	Finished	Anaplasma centrale Israel	Anaplasma centrale Israel	Washington State University	646311905	1206806	963
637000094	Bacteria	Finished	Desulfotalea psychrophila LSv54	Desulfotalea psychrophila LSv54	Epidauros Biotechnologie AG	637000094	3659634	3332
2506783063	Bacteria	Finished	Genome sequencing of alkaliphilic sulfur oxidizing bacteria	Thiomicrospira aerophila AL3	DOE Joint Genome Institute (JGI)	2506783063	2158359	2111
2524614657	Bacteria	Permanent Draft	Revising methanotrophy: a comprehensive genomic probing of the unexpected genetic and metabolic diversity of aerobic methane consuming bacteria.	Methylohalobius crimeensis 10Ki	DOE Joint Genome Institute (JGI)	2524614657	3509607	3464
2524023213	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Pseudodonghicola xiamenensis DSM 18339	DOE Joint Genome Institute (JGI)	2524023213	4734081	4582
2770939643	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase IV (KMG-IV): sequencing the most valuable type-strain genomes for metagenomic binning, comparative biology and taxonomic classification"	Paraperlucidibaca baekdonensis DSM 26022	DOE Joint Genome Institute (JGI)	2770939643	2295583	2227
2554235402	Bacteria	Finished	Candidatus Liberibacter americanus str. Sao Paulo Genome sequencing	Candidatus Liberibacter americanus Sao Paulo	University of Florida	2554235402	1195201	1037
2654588087	Bacteria	Permanent Draft	"Marine sediment microbial communities from White Oak River estuary, North Carolina"	candidate division KD3-62 bacterium DG_56	DOE Joint Genome Institute (JGI)	2654588087	1238975	1205
637000317	Bacteria	Finished	Syntrophus aciditrophicus SB	Syntrophus aciditrophicus SB	Integrated Genomics	637000317	3179300	3226
637000326	Bacteria	Finished	Thiomicrospira denitrificans	Sulfurimonas denitrificans DSM 1251	DOE Joint Genome Institute (JGI)	637000326	2201561	2164
2718217703	Bacteria	Finished	Halomonas aestuarii solar saltern sediment Genome sequencing	Halomonas aestuarii Hb3	Jeju National University	2718217703	3543891	3317
2734481916	Bacteria	Permanent Draft	Genome sequencing of Byssovorax cruenta JCM 12614	Byssovorax cruenta JCM 12614	University of Tokyo	2734481916	4033575	5951
2576861778	Bacteria	Finished	Azospirillum brasilense Az39	Azospirillum brasilense Az39	INDEAR Instituto de Agrobiotecnologia Rosario	2576861778	7421756	6335
2626541829	Bacteria	Draft	"Soil microbial communities from Rifle, Colorado, USA"	candidate division CPR2 bacterium GW2011_GWC1_39_9	DOE Joint Genome Institute (JGI)	2626541829	1071934	1192
2675903690	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase III (KMG-III): the genomes of soil and plant-associated and newly described type strains"	Devosia crocina IPL20	DOE Joint Genome Institute (JGI)	2675903690	3724570	3672
2751185671	Bacteria	Finished	Cellvibrionaceae bacterium 017 Genome sequencing	Cellvibrionaceae bacterium 017	Shandong University	2751185671	6878829	5749
2585428037	Bacteria	Permanent Draft	Snodgrassella alvi single cell genome sequencing from the gut microbial community of the Western honey bee	Snodgrassella alvi SCGC AB-598-J21 (contamination screened)	Yale University	2585428037	2334158	2475
2588253800	Bacteria	Permanent Draft	Trabulsiella guamensis ATCC 49490	Trabulsiella guamensis ATCC 49490	University of Wisconsin	2588253800	4929751	4807
2734482252	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Pararhodobacter aggregans DSM 18938	DOE Joint Genome Institute (JGI)	2734482252	5073924	5004
637000165	Bacteria	Finished	Methylobacillus flagellatus KT	Methylobacillus flagellatus KT	DOE Joint Genome Institute (JGI)	637000165	2971517	2824
2515154118	Bacteria	Permanent Draft	Genome sequencing of representative photosynthetic purple sulfur bacteria	Lamprocystis purpurea DSM 4197	DOE Joint Genome Institute (JGI)	2515154118	6908745	6206
2597490379	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Entomoplasma freundtii ATCC 51999	DOE Joint Genome Institute (JGI)	2597490379	829337	747
2515154190	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Wenxinia marina DSM 24838	DOE Joint Genome Institute (JGI)	2515154190	4175892	4104
2510461017	Bacteria	Permanent Draft	Ideonella dechloratans	"Ideonella dechloratans Anox B, ATCC 51718"	Eureka genomics	2510461017	3431608	4417
2593339276	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Hwanghaeicola aestuarii DSM 22009	DOE Joint Genome Institute (JGI)	2593339276	4545653	4411
